File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF618QIM	bam	bam		alignments	hg19	ENCSR892XFG	ChIP-seq ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF313OLS, ENCFF355KRT, ENCFF807MUK	1218854578	ENCODE Processing Pipeline	db90d539d8d13a446d4f7017a610d89d		https://www.encodeproject.org/files/ENCFF618QIM/@@download/ENCFF618QIM.bam				released	s3://encode-public/2016/12/19/c1198237-0d8a-4153-9935-53b9bbfb5d97/ENCFF618QIM.bam	low read length			
ENCFF873BXZ	bam	bam		redacted unfiltered alignments	hg19	ENCSR726WVB	ChIP-seq ChIP-seq	UBERON:0002038	substantia nigra	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF323ESA, ENCFF565OEL, ENCFF807MUK	603859026	ENCODE Processing Pipeline	815553c1e75d38163ca6eb27d398664c		https://www.encodeproject.org/files/ENCFF873BXZ/@@download/ENCFF873BXZ.bam				released	s3://encode-public/2018/01/26/3ca94851-379b-4cf0-89fc-6e6f25fd56ad/ENCFF873BXZ.bam	low read length, control low read depth, mild to moderate bottlenecking, low read depth		poor library complexity, severe bottlenecking	
ENCFF302GWK	bam	bam		redacted unfiltered alignments	hg19	ENCSR726WVB	ChIP-seq ChIP-seq	UBERON:0002038	substantia nigra	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36				ENCFF479MLV, ENCFF647YZH, ENCFF807MUK	506327402	ENCODE Processing Pipeline	67c69bcb66d472c55ad071ffdbf0e1a4		https://www.encodeproject.org/files/ENCFF302GWK/@@download/ENCFF302GWK.bam				released	s3://encode-public/2018/01/26/9e278cc4-c323-4b72-82ad-691ad01acabf/ENCFF302GWK.bam	low read length, control low read depth, mild to moderate bottlenecking, low read depth		poor library complexity, severe bottlenecking	
ENCFF883QEJ	bam	bam		redacted alignments	hg19	ENCSR726WVB	ChIP-seq ChIP-seq	UBERON:0002038	substantia nigra	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36				ENCFF479MLV, ENCFF647YZH, ENCFF807MUK	381402617	ENCODE Processing Pipeline	e184451f7e8fd2f991f4a215db468811		https://www.encodeproject.org/files/ENCFF883QEJ/@@download/ENCFF883QEJ.bam				released	s3://encode-public/2018/01/26/5c2f196c-168c-4d3f-8716-823fc6db7b60/ENCFF883QEJ.bam	low read length, control low read depth, mild to moderate bottlenecking, low read depth		poor library complexity, severe bottlenecking	
ENCFF858WMB	bam	bam		redacted alignments	hg19	ENCSR726WVB	ChIP-seq ChIP-seq	UBERON:0002038	substantia nigra	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF323ESA, ENCFF565OEL, ENCFF807MUK	221639540	ENCODE Processing Pipeline	716b1723a96ffc5b4878f54a3353cec7		https://www.encodeproject.org/files/ENCFF858WMB/@@download/ENCFF858WMB.bam				released	s3://encode-public/2018/01/26/d3e8dbc3-d442-4c2a-8190-47497d3197bf/ENCFF858WMB.bam	low read length, control low read depth, mild to moderate bottlenecking, low read depth		poor library complexity, severe bottlenecking	
ENCFF156LTI	bam	bam		redacted alignments	hg19	ENCSR223UPC	ChIP-seq ChIP-seq	EFO:0007083	HUES48	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF346UUJ, ENCFF392URZ, ENCFF807MUK	270760463	ENCODE Processing Pipeline	8bb48707b7cd1d5179e5f5200610e080		https://www.encodeproject.org/files/ENCFF156LTI/@@download/ENCFF156LTI.bam				released	s3://encode-public/2018/01/19/502bb66a-a6fd-493e-b263-b0f3915e1466/ENCFF156LTI.bam	low read depth, low read length, inconsistent platforms			
ENCFF732IYB	bam	bam		redacted unfiltered alignments	hg19	ENCSR223UPC	ChIP-seq ChIP-seq	EFO:0007083	HUES48	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF346UUJ, ENCFF392URZ, ENCFF807MUK	357921630	ENCODE Processing Pipeline	a49ec15462749afc8e34015a34a4040a		https://www.encodeproject.org/files/ENCFF732IYB/@@download/ENCFF732IYB.bam				released	s3://encode-public/2018/01/19/93528f0f-6594-4440-94a6-bdee0edb7b94/ENCFF732IYB.bam	low read depth, low read length, inconsistent platforms			
ENCFF642ODX	bam	bam		redacted unfiltered alignments	hg19	ENCSR438SPO	ChIP-seq ChIP-seq	UBERON:0002113	kidney	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF183ZNC, ENCFF496ZEH, ENCFF807MUK	331598133	ENCODE Processing Pipeline	8bcfd2d3c0ed7200f8ed0a12e19ef684		https://www.encodeproject.org/files/ENCFF642ODX/@@download/ENCFF642ODX.bam				released	s3://encode-public/2018/01/19/d0add520-3fe6-4d7c-acee-91b622fb0eeb/ENCFF642ODX.bam	low read depth, low read length			
ENCFF865KFI	bam	bam		redacted alignments	hg19	ENCSR438SPO	ChIP-seq ChIP-seq	UBERON:0002113	kidney	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF183ZNC, ENCFF496ZEH, ENCFF807MUK	241299365	ENCODE Processing Pipeline	f00c9dcc11f567d529a84dbd0674204c		https://www.encodeproject.org/files/ENCFF865KFI/@@download/ENCFF865KFI.bam				released	s3://encode-public/2018/01/19/f0e2ee6b-e994-4d2b-8a5b-5b1dde99e8fe/ENCFF865KFI.bam	low read depth, low read length			
ENCFF244VQA	bam	bam		unfiltered alignments	hg19	ENCSR429YAE	ChIP-seq ChIP-seq	EFO:0007105	iPS-18a	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_4		36				ENCFF176RPG, ENCFF689LBV, ENCFF745NTJ, ENCFF807MUK, ENCFF989MLG	2256940260	ENCODE Processing Pipeline	98b74d79c010cb3e176396aab40d32c5		https://www.encodeproject.org/files/ENCFF244VQA/@@download/ENCFF244VQA.bam				released	s3://encode-public/2016/12/19/d9e06ab5-71b4-4fa8-a8fb-5d729e54aefa/ENCFF244VQA.bam	low read length			
ENCFF471QZV	bam	bam		alignments	hg19	ENCSR429YAE	ChIP-seq ChIP-seq	EFO:0007105	iPS-18a	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_4		36				ENCFF176RPG, ENCFF689LBV, ENCFF745NTJ, ENCFF807MUK, ENCFF989MLG	1697253421	ENCODE Processing Pipeline	42ae1a1edb36884b5bedeebb1280a942		https://www.encodeproject.org/files/ENCFF471QZV/@@download/ENCFF471QZV.bam				released	s3://encode-public/2016/12/19/64fb9e56-8de5-495d-a2b8-6b811e073db4/ENCFF471QZV.bam	low read length			
ENCFF150PCH	bam	bam		unfiltered alignments	hg19	ENCSR743DDX	ChIP-seq ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF061QOM, ENCFF358COO, ENCFF807MUK	1944976100	ENCODE Processing Pipeline	c90edfd6ed784ee27b391b5402f19fa2		https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam				released	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	low read length, mild to moderate bottlenecking			
ENCFF386QCT	bam	bam		alignments	hg19	ENCSR743DDX	ChIP-seq ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF061QOM, ENCFF358COO, ENCFF807MUK	1052581598	ENCODE Processing Pipeline	ac9e7605f17aaa4e94e2d0f7f3732676		https://www.encodeproject.org/files/ENCFF386QCT/@@download/ENCFF386QCT.bam				released	s3://encode-public/2016/12/19/5b1a60ed-3a19-404a-ac18-078ec4257f04/ENCFF386QCT.bam	low read length, mild to moderate bottlenecking			
ENCFF966VFW	bam	bam		unfiltered alignments	hg19	ENCSR550WUX	ChIP-seq ChIP-seq	UBERON:0002048	lung	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF906WKZ	772851262	ENCODE Processing Pipeline	e5cd9806d5c2c749b585cf9098d87287		https://www.encodeproject.org/files/ENCFF966VFW/@@download/ENCFF966VFW.bam				released	s3://encode-public/2017/05/10/226d7cc6-b0e2-4a10-ba76-dfb23f2980f8/ENCFF966VFW.bam	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF049EOL	bam	bam		alignments	hg19	ENCSR550WUX	ChIP-seq ChIP-seq	UBERON:0002048	lung	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF906WKZ	408438949	ENCODE Processing Pipeline	77f78a924e7dabec2c9eba97263ca457		https://www.encodeproject.org/files/ENCFF049EOL/@@download/ENCFF049EOL.bam				released	s3://encode-public/2017/05/10/5ef4e418-4032-4120-a11c-0b66ea795f04/ENCFF049EOL.bam	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms			
ENCFF017FRF	bam	bam		redacted unfiltered alignments	hg19	ENCSR227FYJ	ChIP-seq ChIP-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		76				ENCFF230ABY, ENCFF355TVQ, ENCFF429UJU, ENCFF807MUK, ENCFF810OGJ	1303821496	ENCODE Processing Pipeline	1a7d204a8d8a2681c69d2231e0043158		https://www.encodeproject.org/files/ENCFF017FRF/@@download/ENCFF017FRF.bam				released	s3://encode-public/2018/01/20/d1a32b59-026c-45bf-b266-aa035e020c66/ENCFF017FRF.bam				
ENCFF753SCK	bam	bam		redacted alignments	hg19	ENCSR227FYJ	ChIP-seq ChIP-seq	CL:2000045	foreskin melanocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		76				ENCFF230ABY, ENCFF355TVQ, ENCFF429UJU, ENCFF807MUK, ENCFF810OGJ	903579513	ENCODE Processing Pipeline	9b7ab403f2d9ca64b3db7945fb51cb87		https://www.encodeproject.org/files/ENCFF753SCK/@@download/ENCFF753SCK.bam				released	s3://encode-public/2018/01/20/77aa68d2-4192-4f3a-97ae-fa72568b690d/ENCFF753SCK.bam				
ENCFF255KSH	bam	bam		redacted unfiltered alignments	hg19	ENCSR891XGQ	ChIP-seq ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF159FXE, ENCFF566NIE, ENCFF807MUK	413702724	ENCODE Processing Pipeline	d49246f7e5eab8e2b7d1e559d7936ba6		https://www.encodeproject.org/files/ENCFF255KSH/@@download/ENCFF255KSH.bam				released	s3://encode-public/2018/01/23/dd04eda1-7c9f-4ab1-8248-f3a37df9df2e/ENCFF255KSH.bam	low read depth, low read length			
ENCFF519BFV	bam	bam		redacted alignments	hg19	ENCSR891XGQ	ChIP-seq ChIP-seq	UBERON:0002686	angular gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF159FXE, ENCFF566NIE, ENCFF807MUK	254794425	ENCODE Processing Pipeline	70fc8d2e8eebf5cdbbcb573117f5f3a8		https://www.encodeproject.org/files/ENCFF519BFV/@@download/ENCFF519BFV.bam				released	s3://encode-public/2018/01/23/8919b36e-c08b-4849-97c8-28670cb3d518/ENCFF519BFV.bam	low read depth, low read length			
ENCFF918WYF	bam	bam		unfiltered alignments	hg19	ENCSR826UTD	ChIP-seq ChIP-seq	EFO:0002074	PC-3	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-03	ENCODE				2	2_1		36				ENCFF468EBP, ENCFF807MUK	3152985367	ENCODE Processing Pipeline	bf410e78286530d7da31f2e28f3cf951		https://www.encodeproject.org/files/ENCFF918WYF/@@download/ENCFF918WYF.bam				released	s3://encode-public/2018/02/21/a339a0f7-52de-48be-83a8-c03e19a98b52/ENCFF918WYF.bam	low read length, mild to moderate bottlenecking			
ENCFF502FRF	bam	bam		unfiltered alignments	hg19	ENCSR826UTD	ChIP-seq ChIP-seq	EFO:0002074	PC-3	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-03	ENCODE				1	1_1		36				ENCFF794NKI, ENCFF807MUK	1764105212	ENCODE Processing Pipeline	cfc9e974592b8583f3991faaee81ae13		https://www.encodeproject.org/files/ENCFF502FRF/@@download/ENCFF502FRF.bam				released	s3://encode-public/2018/02/21/1365a90a-f931-418d-81c1-843de8e8d06e/ENCFF502FRF.bam	low read length, mild to moderate bottlenecking			
ENCFF945UYG	bam	bam		alignments	hg19	ENCSR826UTD	ChIP-seq ChIP-seq	EFO:0002074	PC-3	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-03	ENCODE				1	1_1						ENCFF794NKI, ENCFF807MUK	1195003164	ENCODE Processing Pipeline	2bd6e1ba4b3e36ce74d658cecd010377		https://www.encodeproject.org/files/ENCFF945UYG/@@download/ENCFF945UYG.bam				released	s3://encode-public/2015/12/17/82d213ff-2bd0-4095-8c27-25eeb5dcf428/ENCFF945UYG.bam	low read length, mild to moderate bottlenecking			
ENCFF681OSL	bam	bam		alignments	hg19	ENCSR826UTD	ChIP-seq ChIP-seq	EFO:0002074	PC-3	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-03	ENCODE				2	2_1						ENCFF468EBP, ENCFF807MUK	2097052684	ENCODE Processing Pipeline	adf878a703008f8c50476aad17b7f3e2		https://www.encodeproject.org/files/ENCFF681OSL/@@download/ENCFF681OSL.bam				released	s3://encode-public/2015/12/17/f2f619db-c8b3-408e-bff7-add0d159e748/ENCFF681OSL.bam	low read length, mild to moderate bottlenecking			
ENCFF430FCY	bam	bam		redacted unfiltered alignments	hg19	ENCSR355UYP	ChIP-seq ChIP-seq	UBERON:0002967	cingulate gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36				ENCFF367IIJ, ENCFF512XSJ, ENCFF807MUK, ENCFF904DGX	279750854	ENCODE Processing Pipeline	3a56ded07986865bafe6e325bb81bde5		https://www.encodeproject.org/files/ENCFF430FCY/@@download/ENCFF430FCY.bam				released	s3://encode-public/2018/01/20/79835b5b-5383-482b-8246-b0e758b76a75/ENCFF430FCY.bam	low read length			
ENCFF866QWG	bam	bam		redacted alignments	hg19	ENCSR355UYP	ChIP-seq ChIP-seq	UBERON:0002967	cingulate gyrus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36				ENCFF367IIJ, ENCFF512XSJ, ENCFF807MUK, ENCFF904DGX	198861253	ENCODE Processing Pipeline	9840bd2219165c461f87d0b6df17ca11		https://www.encodeproject.org/files/ENCFF866QWG/@@download/ENCFF866QWG.bam				released	s3://encode-public/2018/01/20/54b0dc14-c061-47ed-a91a-ff7ee4802615/ENCFF866QWG.bam	low read length			
ENCFF083ZOD	bam	bam		unfiltered alignments	hg19	ENCSR716FUH	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-05	ENCODE				1	1_1		76				ENCFF339ODV, ENCFF807MUK, ENCFF870TZH	1904563391	ENCODE Processing Pipeline	245a2f80b9ff88db30fb528537f5ec17		https://www.encodeproject.org/files/ENCFF083ZOD/@@download/ENCFF083ZOD.bam				released	s3://encode-public/2016/11/05/781950a2-d1b4-4679-99a1-addcadaba93a/ENCFF083ZOD.bam				
ENCFF684USK	bam	bam		alignments	hg19	ENCSR716FUH	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-05	ENCODE				1	1_1		76				ENCFF339ODV, ENCFF807MUK, ENCFF870TZH	1632830059	ENCODE Processing Pipeline	3b224a28bdb772164a932083b0cc2583		https://www.encodeproject.org/files/ENCFF684USK/@@download/ENCFF684USK.bam				released	s3://encode-public/2016/11/05/1b9a4380-1d1f-4093-8957-2395608569b7/ENCFF684USK.bam				
ENCFF863QXI	bam	bam		unfiltered alignments	hg19	ENCSR498ZRC	ChIP-seq ChIP-seq	UBERON:0001987	placenta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	1242606630	ENCODE Processing Pipeline	4457ac77ffbab952892b21042d5d17a0		https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam				released	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	low read length, control low read depth, low read depth			
ENCFF191ITJ	bam	bam		alignments	hg19	ENCSR498ZRC	ChIP-seq ChIP-seq	UBERON:0001987	placenta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	851520974	ENCODE Processing Pipeline	f50730eb707f85ffd3a36c7334fdea94		https://www.encodeproject.org/files/ENCFF191ITJ/@@download/ENCFF191ITJ.bam				released	s3://encode-public/2016/12/19/ed80bdda-3c0e-409d-bdb7-60780d6ffd95/ENCFF191ITJ.bam	low read length, control low read depth, low read depth			
ENCFF888MNR	bam	bam		unfiltered alignments	hg19	ENCSR454VRA	ChIP-seq ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF910WPG	1552680532	ENCODE Processing Pipeline	66bbbd404a5405fd548b0c37349796d9		https://www.encodeproject.org/files/ENCFF888MNR/@@download/ENCFF888MNR.bam				released	s3://encode-public/2017/04/05/72b586d6-0a45-4cc3-a8a4-a01715c8043e/ENCFF888MNR.bam	low read length, inconsistent platforms			
ENCFF130IBQ	bam	bam		alignments	hg19	ENCSR454VRA	ChIP-seq ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF910WPG	1002348605	ENCODE Processing Pipeline	74cfc31633df21ebc96a958d43ac09b6		https://www.encodeproject.org/files/ENCFF130IBQ/@@download/ENCFF130IBQ.bam				released	s3://encode-public/2017/04/05/d20f2171-e360-4344-a043-8c7eb61ddfc9/ENCFF130IBQ.bam	low read length, inconsistent platforms			
ENCFF313GXR	bam	bam		unfiltered alignments	hg19	ENCSR540ADS	ChIP-seq ChIP-seq	UBERON:0002048	lung	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF991PYU	2225570706	ENCODE Processing Pipeline	fbb8c8981e65d5aec1eda123bd743b04		https://www.encodeproject.org/files/ENCFF313GXR/@@download/ENCFF313GXR.bam				released	s3://encode-public/2016/12/19/4d4e0eca-9fef-438c-87e8-78a98f06989d/ENCFF313GXR.bam	low read length, moderate library complexity, control low read depth, mild to moderate bottlenecking			
ENCFF885JWN	bam	bam		alignments	hg19	ENCSR540ADS	ChIP-seq ChIP-seq	UBERON:0002048	lung	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF991PYU	1169296637	ENCODE Processing Pipeline	2acf41a37634c3d789ed1fcc294ad08d		https://www.encodeproject.org/files/ENCFF885JWN/@@download/ENCFF885JWN.bam				released	s3://encode-public/2016/12/19/f443b1d4-67c7-473e-88f0-a7679fd17afd/ENCFF885JWN.bam	low read length, moderate library complexity, control low read depth, mild to moderate bottlenecking			
ENCFF328QSC	bam	bam		redacted unfiltered alignments	hg19	ENCSR108NVQ	ChIP-seq ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76				ENCFF068GHS, ENCFF807MUK	246010194	ENCODE Processing Pipeline	f98f4a4e172414539e387b7f3fb92d9d		https://www.encodeproject.org/files/ENCFF328QSC/@@download/ENCFF328QSC.bam				released	s3://encode-public/2018/01/21/e704d86c-6500-43c7-b438-262c44882f15/ENCFF328QSC.bam	low read depth			
ENCFF277NDF	bam	bam		redacted alignments	hg19	ENCSR108NVQ	ChIP-seq ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76				ENCFF068GHS, ENCFF807MUK	172111812	ENCODE Processing Pipeline	2f512a7bcaf0b692ad3e15711109ce3a		https://www.encodeproject.org/files/ENCFF277NDF/@@download/ENCFF277NDF.bam				released	s3://encode-public/2018/01/21/9c21cedd-e4df-462d-9b37-07b693606860/ENCFF277NDF.bam	low read depth			
ENCFF488IPX	bam	bam		alignments	hg19	ENCSR597BWL	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE				2	2_1		76				ENCFF176GZS, ENCFF807MUK	1053988758	ENCODE Processing Pipeline	00a4777ca860f3d2679596df2895c918		https://www.encodeproject.org/files/ENCFF488IPX/@@download/ENCFF488IPX.bam				released	s3://encode-public/2016/10/26/a1cdfbfd-7b6c-4d4e-bda2-4f9e86886b09/ENCFF488IPX.bam	low read depth	biological replicates with identical biosample		
ENCFF511POK	bam	bam		unfiltered alignments	hg19	ENCSR597BWL	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE				2	2_1		76				ENCFF176GZS, ENCFF807MUK	1222478192	ENCODE Processing Pipeline	09d6fd84ea24308fe9ffe71b31f0b899		https://www.encodeproject.org/files/ENCFF511POK/@@download/ENCFF511POK.bam				released	s3://encode-public/2016/10/26/bd11701d-83d3-446c-a8ef-fc5dd6966d28/ENCFF511POK.bam	low read depth	biological replicates with identical biosample		
ENCFF352TOJ	bam	bam		unfiltered alignments	hg19	ENCSR597BWL	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE				1	1_1		76				ENCFF570KZO, ENCFF807MUK	2015505184	ENCODE Processing Pipeline	b345bb1805b6934ca02cbe7b790550d6		https://www.encodeproject.org/files/ENCFF352TOJ/@@download/ENCFF352TOJ.bam				released	s3://encode-public/2016/10/26/740df23a-0fc7-4ab9-85a2-a40e27acf1bb/ENCFF352TOJ.bam	low read depth	biological replicates with identical biosample		
ENCFF424LMQ	bam	bam		alignments	hg19	ENCSR597BWL	ChIP-seq ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE				1	1_1		76				ENCFF570KZO, ENCFF807MUK	1699773295	ENCODE Processing Pipeline	fd1c459f1494e420cb20e4d1c38cc529		https://www.encodeproject.org/files/ENCFF424LMQ/@@download/ENCFF424LMQ.bam				released	s3://encode-public/2016/10/26/9798a87a-13bf-4e3c-93c4-321007ca51cb/ENCFF424LMQ.bam	low read depth	biological replicates with identical biosample		
ENCFF701QDK	bam	bam		redacted unfiltered alignments	hg19	ENCSR678LND	ChIP-seq ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF360SCO, ENCFF595HVV, ENCFF807MUK	474930339	ENCODE Processing Pipeline	9599a17d5468f2b877824b3692d171a1		https://www.encodeproject.org/files/ENCFF701QDK/@@download/ENCFF701QDK.bam				released	s3://encode-public/2018/01/19/78175388-d7b1-4b0b-af0f-aa956891cb82/ENCFF701QDK.bam	low read depth, low read length, inconsistent platforms			
ENCFF245JLE	bam	bam		redacted alignments	hg19	ENCSR678LND	ChIP-seq ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF360SCO, ENCFF595HVV, ENCFF807MUK	304410307	ENCODE Processing Pipeline	3836a647126f06ee8e853d4f5c14ee4a		https://www.encodeproject.org/files/ENCFF245JLE/@@download/ENCFF245JLE.bam				released	s3://encode-public/2018/01/19/3da8b3a6-897f-45c3-8384-059a4349f9c4/ENCFF245JLE.bam	low read depth, low read length, inconsistent platforms			
ENCFF891DYF	bam	bam		unfiltered alignments	hg19	ENCSR473PNT	ChIP-seq ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF826BHT	980642763	ENCODE Processing Pipeline	7fe0c1cf25556479eb661ef6f52f96df		https://www.encodeproject.org/files/ENCFF891DYF/@@download/ENCFF891DYF.bam				released	s3://encode-public/2016/12/19/8ec098b5-5098-4c93-a0e0-f6ddd2d711ba/ENCFF891DYF.bam	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	NTR biosample		
ENCFF461HDD	bam	bam		alignments	hg19	ENCSR473PNT	ChIP-seq ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36				ENCFF807MUK, ENCFF826BHT	452971862	ENCODE Processing Pipeline	98e0a300cd96ef1ea9951964c72e04e0		https://www.encodeproject.org/files/ENCFF461HDD/@@download/ENCFF461HDD.bam				released	s3://encode-public/2016/12/19/e59bae85-2a39-4f50-999a-9a847f0e196c/ENCFF461HDD.bam	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	NTR biosample		
ENCFF366YNM	bam	bam		alignments	hg19	ENCSR473PNT	ChIP-seq ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36				ENCFF296LHG, ENCFF807MUK	1086306119	ENCODE Processing Pipeline	dd331293aeaacb71feac51e8da01a3a4		https://www.encodeproject.org/files/ENCFF366YNM/@@download/ENCFF366YNM.bam				released	s3://encode-public/2016/12/19/8c86d704-cf18-440b-820c-ed1075b16298/ENCFF366YNM.bam	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	NTR biosample		
ENCFF461XXW	bam	bam		unfiltered alignments	hg19	ENCSR473PNT	ChIP-seq ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36				ENCFF296LHG, ENCFF807MUK	1813268376	ENCODE Processing Pipeline	5562df57d2adb0559cb7aab9abfbf879		https://www.encodeproject.org/files/ENCFF461XXW/@@download/ENCFF461XXW.bam				released	s3://encode-public/2016/12/19/1ef6caea-7ced-434d-aaaa-de28d5008d88/ENCFF461XXW.bam	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	NTR biosample		
