File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF330EMX	fastq	fastq		reads		ENCSR649RCV	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	5 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	2	ENCFF108BMP		2003810918	Michael Snyder, Stanford	5f8eafa2bf2d5cc1a0bf776aedb40050		https://www.encodeproject.org/files/ENCFF330EMX/@@download/ENCFF330EMX.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/e3278079-9397-4e7c-adf8-c2e1806d24ec/ENCFF330EMX.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF245AMP	fastq	fastq		reads		ENCSR649RCV	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	5 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	1	ENCFF398EZJ		1862024936	Michael Snyder, Stanford	006ad056bee5f56e303b2e41dcb36b6f		https://www.encodeproject.org/files/ENCFF245AMP/@@download/ENCFF245AMP.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/dfb36257-cac2-4cf1-a40e-c5664870b38a/ENCFF245AMP.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF705WCP	fastq	fastq		reads		ENCSR649RCV	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	5 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	2	ENCFF733BMQ		1051560738	Michael Snyder, Stanford	ed0a291f1c3558d122c72a42336383f5		https://www.encodeproject.org/files/ENCFF705WCP/@@download/ENCFF705WCP.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/e53a39c4-1f02-461a-a006-51ef8dd01611/ENCFF705WCP.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF629ULU	fastq	fastq		reads		ENCSR649RCV	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	5 day								DNA						2017-10-10	GGR				1	1_6	76		paired-ended	1	ENCFF127WYM		318396428	Michael Snyder, Stanford	81572beac028c2ea9f26ccdf48850bbc		https://www.encodeproject.org/files/ENCFF629ULU/@@download/ENCFF629ULU.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/da3fb5dd-614c-43d9-8de0-95e15d8a2230/ENCFF629ULU.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF931GOA	fastq	fastq		reads		ENCSR649RCV	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	5 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	1	ENCFF590DAW		2641440177	Michael Snyder, Stanford	a1cfc3e0f8622475ad0761a78b76ca9b		https://www.encodeproject.org/files/ENCFF931GOA/@@download/ENCFF931GOA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/2053e25a-aff1-4d24-9c5e-6d4875d5b68d/ENCFF931GOA.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF034PTL	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	2	ENCFF377GEJ		2273695445	Michael Snyder, Stanford	196df0eb35d4fe80de6b6d6b5f4fe769		https://www.encodeproject.org/files/ENCFF034PTL/@@download/ENCFF034PTL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/a599758e-d9bf-4405-ad3e-8a518a63ebd3/ENCFF034PTL.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF935YRP	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	2	ENCFF583LQV		2898466732	Michael Snyder, Stanford	2bc4b5992cd57cc9695f4c268440dd5c		https://www.encodeproject.org/files/ENCFF935YRP/@@download/ENCFF935YRP.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/6e416ebb-2530-444d-b760-12949d799f1d/ENCFF935YRP.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF330JDC	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	1	ENCFF279JTO		2709533141	Michael Snyder, Stanford	2b44663e571400ea2ce2177f5a31f6bd		https://www.encodeproject.org/files/ENCFF330JDC/@@download/ENCFF330JDC.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/249cfd8a-4550-48ae-afb8-bfb16772bd4d/ENCFF330JDC.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF265XDK	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	2	ENCFF575ZMR		2455899238	Michael Snyder, Stanford	82d09880621656196aa13d1ca321d747		https://www.encodeproject.org/files/ENCFF265XDK/@@download/ENCFF265XDK.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/89c97d37-18ee-4d0f-9e68-824d7484518f/ENCFF265XDK.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF076WQW	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	1	ENCFF679AOR		474751728	Michael Snyder, Stanford	3f1ba880c4351183191888491db0f933		https://www.encodeproject.org/files/ENCFF076WQW/@@download/ENCFF076WQW.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/d29e3c36-4d60-4ea0-a4d8-f5f41cfe2100/ENCFF076WQW.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF573OUJ	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	2	ENCFF840XUI		1270253966	Michael Snyder, Stanford	1cc572f2850ac7c3475bf40e07e99471		https://www.encodeproject.org/files/ENCFF573OUJ/@@download/ENCFF573OUJ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/acddf8d9-4b02-42b6-bbfc-dab8461886e9/ENCFF573OUJ.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF951AVL	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	2	ENCFF929UBK		1577834092	Michael Snyder, Stanford	8587c053dfc041fd70d1e74eecffcccf		https://www.encodeproject.org/files/ENCFF951AVL/@@download/ENCFF951AVL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/f5c38c6d-2803-4567-96f6-f1b631084885/ENCFF951AVL.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF840XUI	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	1	ENCFF573OUJ		1208005514	Michael Snyder, Stanford	273578d9fc97e2e82925b4e4a444f1cf		https://www.encodeproject.org/files/ENCFF840XUI/@@download/ENCFF840XUI.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/5eb5ac7b-0bf6-471e-ae8f-7d8e64dead87/ENCFF840XUI.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF981IIF	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	1	ENCFF860BKN		624188335	Michael Snyder, Stanford	40f41db85cabcac4bb49d9b38d1841ff		https://www.encodeproject.org/files/ENCFF981IIF/@@download/ENCFF981IIF.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/16b0f457-c235-4594-b385-57520d9a78b1/ENCFF981IIF.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF575ZMR	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	1	ENCFF265XDK		2251608082	Michael Snyder, Stanford	6bc04e326dfe1ac845a9f392d6cd41b0		https://www.encodeproject.org/files/ENCFF575ZMR/@@download/ENCFF575ZMR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/b16d7b9b-6920-485a-8a46-bbbe722fa02b/ENCFF575ZMR.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF679AOR	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	2	ENCFF076WQW		497022051	Michael Snyder, Stanford	a709f22089ed490d471877b93b773504		https://www.encodeproject.org/files/ENCFF679AOR/@@download/ENCFF679AOR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/45a508ec-0e05-4587-9633-a12e1394a466/ENCFF679AOR.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF377GEJ	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	1	ENCFF034PTL		2094404924	Michael Snyder, Stanford	8bda8eaeb08d2d8c468047b608246160		https://www.encodeproject.org/files/ENCFF377GEJ/@@download/ENCFF377GEJ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/a403f5fe-ed12-4332-875d-b3e4b6ea8cfb/ENCFF377GEJ.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF583LQV	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	1	ENCFF935YRP		2781923460	Michael Snyder, Stanford	35980f862930b433afb9a3d4cb87cd68		https://www.encodeproject.org/files/ENCFF583LQV/@@download/ENCFF583LQV.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/2c1f57ac-f0e4-4fa3-a201-dac0635accd2/ENCFF583LQV.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF929UBK	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	1	ENCFF951AVL		1457341079	Michael Snyder, Stanford	5f33a67c428e75c616aabf1c5e43904b		https://www.encodeproject.org/files/ENCFF929UBK/@@download/ENCFF929UBK.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/78346f52-8116-47c7-94aa-3c5bf4a72548/ENCFF929UBK.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF860BKN	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	2	ENCFF981IIF		685102803	Michael Snyder, Stanford	aeee6f212bc73977492660a51a77278b		https://www.encodeproject.org/files/ENCFF860BKN/@@download/ENCFF860BKN.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/6b229343-deee-49bd-b700-43b4b662b1ac/ENCFF860BKN.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF279JTO	fastq	fastq		reads		ENCSR677MJF	ATAC-seq ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	0 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	2	ENCFF330JDC		2834207478	Michael Snyder, Stanford	df9696d897f851015d526174e5903086		https://www.encodeproject.org/files/ENCFF279JTO/@@download/ENCFF279JTO.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/98c50cd8-c6e0-4c2c-9ae2-b35f2b9c6524/ENCFF279JTO.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF903DYC	fastq	fastq		reads		ENCSR729FNL	ATAC-seq ATAC-seq	UBERON:0022353	posterior cingulate cortex	tissue	Homo sapiens											DNA			ATAC buffer			2017-10-09	ENCODE				1	1_1	50		single-ended				1436790922	Barbara Wold, Caltech	493cae61c9ca5f3c64fbbcffd723e21e		https://www.encodeproject.org/files/ENCFF903DYC/@@download/ENCFF903DYC.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2015/11/30/b0bd2d3a-79bb-4d80-81d0-17061203292a/ENCFF903DYC.fastq.gz		experiment not submitted to GEO, unreplicated experiment		
ENCFF330CLR	fastq	fastq		reads		ENCSR729FNL	ATAC-seq ATAC-seq	UBERON:0022353	posterior cingulate cortex	tissue	Homo sapiens											DNA			ATAC buffer			2017-10-09	ENCODE				1	1_1	50		single-ended				1404807955	Barbara Wold, Caltech	bca749709a0cba57e8f5c135dba34489		https://www.encodeproject.org/files/ENCFF330CLR/@@download/ENCFF330CLR.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2015/11/30/2d02359f-4f7a-41f2-9ee9-9be512bce712/ENCFF330CLR.fastq.gz		experiment not submitted to GEO, unreplicated experiment		
ENCFF553SEZ	fastq	fastq		reads		ENCSR260ZIV	ATAC-seq ATAC-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens											DNA						2016-06-15	ENCODE				1	1_1	100		paired-ended	1	ENCFF493REK		4515715649	Michael Snyder, Stanford	994472d2391c632f844d25c3d53a07a2		https://www.encodeproject.org/files/ENCFF553SEZ/@@download/ENCFF553SEZ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/bf8e242a-c2cf-461a-933b-7e79af275b93/ENCFF553SEZ.fastq.gz		experiment not submitted to GEO		
ENCFF493REK	fastq	fastq		reads		ENCSR260ZIV	ATAC-seq ATAC-seq	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens											DNA						2016-06-15	ENCODE				1	1_1	100		paired-ended	2	ENCFF553SEZ		4873502529	Michael Snyder, Stanford	a9d199c8e48483068c4492700c38efed		https://www.encodeproject.org/files/ENCFF493REK/@@download/ENCFF493REK.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/b10dffc1-69ea-4a24-8757-46bd63ece4b3/ENCFF493REK.fastq.gz		experiment not submitted to GEO		
ENCFF035UUL	fastq	fastq		reads		ENCSR373TDL	ATAC-seq ATAC-seq	UBERON:0001114	right lobe of liver	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	1	ENCFF259ZLS		3466088953	Michael Snyder, Stanford	01bf3ab53812f1fa592e1987d462b5ca		https://www.encodeproject.org/files/ENCFF035UUL/@@download/ENCFF035UUL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/10/31/5bdbddb5-a2ca-4299-8244-6e8a8640aa4b/ENCFF035UUL.fastq.gz		experiment not submitted to GEO		
ENCFF259ZLS	fastq	fastq		reads		ENCSR373TDL	ATAC-seq ATAC-seq	UBERON:0001114	right lobe of liver	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	2	ENCFF035UUL		3769352283	Michael Snyder, Stanford	ce0615d3d6c69de9860ba7a18a4e9152		https://www.encodeproject.org/files/ENCFF259ZLS/@@download/ENCFF259ZLS.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/10/31/19365bf5-48e5-4753-99bb-cdd8eb19e365/ENCFF259ZLS.fastq.gz		experiment not submitted to GEO		
ENCFF982ITD	fastq	fastq		reads		ENCSR258JCL	ATAC-seq ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	1	ENCFF230XCO		2183957342	Michael Snyder, Stanford	7b56d98a254ed9f364ca85b766dcf181		https://www.encodeproject.org/files/ENCFF982ITD/@@download/ENCFF982ITD.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/54a452ca-e113-411c-9cab-5a8cb0df2f5c/ENCFF982ITD.fastq.gz		experiment not submitted to GEO		
ENCFF230XCO	fastq	fastq		reads		ENCSR258JCL	ATAC-seq ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	2	ENCFF982ITD		2252661433	Michael Snyder, Stanford	328a3ffa502d671f45ff7323ed368072		https://www.encodeproject.org/files/ENCFF230XCO/@@download/ENCFF230XCO.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/df8d14a9-eca3-4530-9b6a-956edda4a10d/ENCFF230XCO.fastq.gz		experiment not submitted to GEO		
ENCFF047AOY	fastq	fastq		reads		ENCSR258JCL	ATAC-seq ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	2	ENCFF791GUO		2159742765	Michael Snyder, Stanford	caab1a91c2642ba0b8d0bb13c2cb089c		https://www.encodeproject.org/files/ENCFF047AOY/@@download/ENCFF047AOY.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/ff50cd91-5965-4124-a58d-6692c76bb535/ENCFF047AOY.fastq.gz		experiment not submitted to GEO		
ENCFF791GUO	fastq	fastq		reads		ENCSR258JCL	ATAC-seq ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	1	ENCFF047AOY		2160137135	Michael Snyder, Stanford	a598dee665191ad66516cfd78e88fccd		https://www.encodeproject.org/files/ENCFF791GUO/@@download/ENCFF791GUO.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/8e61c705-2604-4f8b-8f63-ec7c9673180c/ENCFF791GUO.fastq.gz		experiment not submitted to GEO		
ENCFF598USO	fastq	fastq		reads		ENCSR999NKW	ATAC-seq ATAC-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens											DNA						2017-06-21	ENCODE				1	1_1	100		paired-ended	1	ENCFF527XCY		3264084132	Michael Snyder, Stanford	647fe1bedcad0d6d3cc92783832cc57b		https://www.encodeproject.org/files/ENCFF598USO/@@download/ENCFF598USO.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/02/07/462308a7-4183-4c62-9bf2-5f2fb4ed6aba/ENCFF598USO.fastq.gz		experiment not submitted to GEO		
ENCFF527XCY	fastq	fastq		reads		ENCSR999NKW	ATAC-seq ATAC-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens											DNA						2017-06-21	ENCODE				1	1_1	100		paired-ended	2	ENCFF598USO		3303618101	Michael Snyder, Stanford	f417c79278ad73120082d41407423034		https://www.encodeproject.org/files/ENCFF527XCY/@@download/ENCFF527XCY.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/02/07/c882664c-4bf0-4a58-905d-2f96300e6390/ENCFF527XCY.fastq.gz		experiment not submitted to GEO		
ENCFF348JLD	fastq	fastq		reads		ENCSR630REB	ATAC-seq ATAC-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens											DNA						2016-06-15	ENCODE				1	1_1	100		paired-ended	1	ENCFF142TIS		4965739859	Michael Snyder, Stanford	1b4601134ac6499e2e3f86a3fd246d22		https://www.encodeproject.org/files/ENCFF348JLD/@@download/ENCFF348JLD.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/24d2d0fd-b814-4537-8427-fa47b75d5f69/ENCFF348JLD.fastq.gz		experiment not submitted to GEO		
ENCFF142TIS	fastq	fastq		reads		ENCSR630REB	ATAC-seq ATAC-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens											DNA						2016-06-15	ENCODE				1	1_1	100		paired-ended	2	ENCFF348JLD		5297057229	Michael Snyder, Stanford	c89fbf03647299030385053e1665d16a		https://www.encodeproject.org/files/ENCFF142TIS/@@download/ENCFF142TIS.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/87c239ab-ef0e-4d49-8a24-fec45ec5c565/ENCFF142TIS.fastq.gz		experiment not submitted to GEO		
ENCFF524RSU	fastq	fastq		reads		ENCSR414DVK	ATAC-seq ATAC-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2017-03-09	ENCODE				1	1_1	100		paired-ended	2	ENCFF547CYZ		2517369199	Michael Snyder, Stanford	ac0e80f8bb90977c2a5f1c0fdfbe5645		https://www.encodeproject.org/files/ENCFF524RSU/@@download/ENCFF524RSU.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/02/07/4dc8cbff-60a2-403f-8cb7-ae4a71e20e78/ENCFF524RSU.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF547CYZ	fastq	fastq		reads		ENCSR414DVK	ATAC-seq ATAC-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2017-03-09	ENCODE				1	1_1	100		paired-ended	1	ENCFF524RSU		2488714517	Michael Snyder, Stanford	93044ed43803a087df2b8bd69e7add37		https://www.encodeproject.org/files/ENCFF547CYZ/@@download/ENCFF547CYZ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2017/02/07/67c5f39a-46cc-42e8-b9e0-ff5917fe4184/ENCFF547CYZ.fastq.gz		experiment not submitted to GEO, mismatched file status		
ENCFF433SND	fastq	fastq		reads		ENCSR823ZCR	ATAC-seq ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	2	ENCFF478QWN		3726348180	Michael Snyder, Stanford	6b9843222fef677c7a96ebc2ef20fb25		https://www.encodeproject.org/files/ENCFF433SND/@@download/ENCFF433SND.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/10/31/30ba5f0e-ec10-47fe-a388-dced85cee674/ENCFF433SND.fastq.gz		experiment not submitted to GEO		
ENCFF478QWN	fastq	fastq		reads		ENCSR823ZCR	ATAC-seq ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	1	ENCFF433SND		3548714114	Michael Snyder, Stanford	7b3b842d32a04a1555da61c43421464d		https://www.encodeproject.org/files/ENCFF478QWN/@@download/ENCFF478QWN.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/10/31/f8fbe750-1e4e-470e-b2ea-bb62d995d243/ENCFF478QWN.fastq.gz		experiment not submitted to GEO		
ENCFF310FXX	fastq	fastq		reads		ENCSR831KAH	ATAC-seq ATAC-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens											DNA						2017-06-21	ENCODE				1	1_1	100		paired-ended	1	ENCFF420VKK		2803874924	Michael Snyder, Stanford	f927d0332ff9b5df185d7511c0987644		https://www.encodeproject.org/files/ENCFF310FXX/@@download/ENCFF310FXX.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/02/07/017ffc63-a6b0-456d-801b-f505ba1688b9/ENCFF310FXX.fastq.gz		experiment not submitted to GEO		
ENCFF420VKK	fastq	fastq		reads		ENCSR831KAH	ATAC-seq ATAC-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens											DNA						2017-06-21	ENCODE				1	1_1	100		paired-ended	2	ENCFF310FXX		3142394987	Michael Snyder, Stanford	cf5056ae35f6e9c9c8b2ecdd853596dd		https://www.encodeproject.org/files/ENCFF420VKK/@@download/ENCFF420VKK.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/02/07/f5162bff-d0ce-457d-912b-eb8757551201/ENCFF420VKK.fastq.gz		experiment not submitted to GEO		
ENCFF595ZAG	fastq	fastq		reads		ENCSR765MXG	ATAC-seq ATAC-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	2	ENCFF815MRL		1306312607	Michael Snyder, Stanford	75a8bea0d172a0c26326d5318f100d39		https://www.encodeproject.org/files/ENCFF595ZAG/@@download/ENCFF595ZAG.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/5d8044a0-b294-4cfb-a4b0-a25b63a06830/ENCFF595ZAG.fastq.gz		experiment not submitted to GEO		
ENCFF348WZH	fastq	fastq		reads		ENCSR765MXG	ATAC-seq ATAC-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	1	ENCFF830DYJ		4515804277	Michael Snyder, Stanford	21d008d86c9e937c2e67621fdd4be2d9		https://www.encodeproject.org/files/ENCFF348WZH/@@download/ENCFF348WZH.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/dfe3ac0d-3576-4efd-bf33-eac3f3446286/ENCFF348WZH.fastq.gz		experiment not submitted to GEO		
ENCFF830DYJ	fastq	fastq		reads		ENCSR765MXG	ATAC-seq ATAC-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	2	ENCFF348WZH		4815052910	Michael Snyder, Stanford	74fef33eef06c33bb89d82a2e71d84e5		https://www.encodeproject.org/files/ENCFF830DYJ/@@download/ENCFF830DYJ.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/291f2798-bcb9-4a5a-94f8-0cc3628bc1a8/ENCFF830DYJ.fastq.gz		experiment not submitted to GEO		
ENCFF815MRL	fastq	fastq		reads		ENCSR765MXG	ATAC-seq ATAC-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens											DNA						2016-10-31	ENCODE				1	1_1	100		paired-ended	1	ENCFF595ZAG		1262891570	Michael Snyder, Stanford	75ad9febab0da21a786a9fee91b3b35e		https://www.encodeproject.org/files/ENCFF815MRL/@@download/ENCFF815MRL.fastq.gz		Illumina HiSeq 2000		released	s3://encode-public/2016/11/01/c7a1b758-ac68-4238-b460-9c09f89330ec/ENCFF815MRL.fastq.gz		experiment not submitted to GEO		
