Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_H3K27ac	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab_Accessibility	Lab_H3K27ac	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac	File accession_H3K27ac bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0001059	CL:0001059	common myeloid progenitor, CD34-positive	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF270ZPP, ENCFF331UYM, ENCFF467ADD, ENCFF482MFT, ENCFF549HLL, ENCFF570HNL, ENCFF673QOZ, ENCFF984KZE	ENCFF141DLE, ENCFF807MUK, ENCFF882ANN, ENCFF913EAO	ENCSR453EVC	ENCSR620AZM	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF732ZRV	ENCFF212VHM	hg19	https://www.encodeproject.org/files/ENCFF732ZRV/@@download/ENCFF732ZRV.bam	https://www.encodeproject.org/files/ENCFF212VHM/@@download/ENCFF212VHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	4188105709	1420957011	1_7	1_3	0.0	0.0	cd5c21f43e4c8e8070381b1a27e45fd8	6aa721c5fbe4d7506fc96aba3d23c7e7	s3://encode-public/2017/09/19/d2c71397-d690-4a08-9297-32764b333d91/ENCFF732ZRV.bam	s3://encode-public/2016/12/19/035f56eb-8df6-4542-9901-114507eea7e5/ENCFF212VHM.bam	ENCFF212VHM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0001059	CL:0001059	common myeloid progenitor, CD34-positive	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF164DKI, ENCFF549HLL, ENCFF776EIK	ENCFF141DLE, ENCFF807MUK, ENCFF882ANN, ENCFF913EAO	ENCSR122VUW	ENCSR620AZM	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF098LMK	ENCFF212VHM	hg19	https://www.encodeproject.org/files/ENCFF098LMK/@@download/ENCFF098LMK.bam	https://www.encodeproject.org/files/ENCFF212VHM/@@download/ENCFF212VHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1753642166	1420957011	2_2	1_3	0.0	0.0	28846a4a3c7cd15dcf85c32dca948536	6aa721c5fbe4d7506fc96aba3d23c7e7	s3://encode-public/2017/10/05/5ccf108a-b584-4534-a0ec-ca54cc77e32e/ENCFF098LMK.bam	s3://encode-public/2016/12/19/035f56eb-8df6-4542-9901-114507eea7e5/ENCFF212VHM.bam	ENCFF212VHM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000236	CL:0000236	B cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF431JPD, ENCFF541ZNP, ENCFF549HLL	ENCFF807MUK, ENCFF861JPC, ENCFF995OBQ	ENCSR891VOV	ENCSR191ZQT	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF931KLL	ENCFF297FHV	hg19	https://www.encodeproject.org/files/ENCFF931KLL/@@download/ENCFF931KLL.bam	https://www.encodeproject.org/files/ENCFF297FHV/@@download/ENCFF297FHV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1318669364	1688773765	1_2	1_2	0.0	0.0	85ce7f52effb015d3e9af724ec0df04e	cf848ee689a7d5d8a6f695b9348fc2dd	s3://encode-public/2017/09/19/f97bcc34-22bb-47d5-b554-9ba49a66354c/ENCFF931KLL.bam	s3://encode-public/2016/12/19/34a28679-7734-4a1d-8281-81c983ea7b41/ENCFF297FHV.bam	ENCFF297FHV
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, low read length, mild to moderate bottlenecking	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000236	CL:0000236	B cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001CQF, ENCFF001CQG, ENCFF549HLL	ENCFF807MUK, ENCFF861JPC, ENCFF995OBQ	ENCSR000EMJ	ENCSR191ZQT	2011-10-19	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF413KZU	ENCFF297FHV	hg19	https://www.encodeproject.org/files/ENCFF413KZU/@@download/ENCFF413KZU.bam	https://www.encodeproject.org/files/ENCFF297FHV/@@download/ENCFF297FHV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1797777080	1688773765	2_1	1_2	0.0	0.0	f4449fac5195465575703565c13d044c	cf848ee689a7d5d8a6f695b9348fc2dd	s3://encode-public/2018/05/07/39c72e72-8127-4a80-81b3-1cef26df9740/ENCFF413KZU.bam	s3://encode-public/2016/12/19/34a28679-7734-4a1d-8281-81c983ea7b41/ENCFF297FHV.bam	ENCFF297FHV
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	mild to moderate bottlenecking	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002369	UBERON:0002369	adrenal gland	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002SGY, ENCFF168RHT, ENCFF296PIU, ENCFF549HLL, ENCFF652RZI, ENCFF661NMZ, ENCFF872NWL	ENCFF697BQR, ENCFF807MUK	ENCSR597NVK	ENCSR094VJC	2017-10-01	2016-08-09	0.0	H3K27ac-human	released	released	ENCFF241DIK	ENCFF727XGJ	hg19	https://www.encodeproject.org/files/ENCFF241DIK/@@download/ENCFF241DIK.bam	https://www.encodeproject.org/files/ENCFF727XGJ/@@download/ENCFF727XGJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	74.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12651541312	1661018196	1_1	1_1	0.0	0.0	1384e7dfb65c787cb0e378873a9e3a6b	c7c899b29223afdb0ffb7dd0f17149f2	s3://encode-public/2017/09/19/3fbff4f9-dab6-4c0a-bc3d-417c09cb9249/ENCFF241DIK.bam	s3://encode-public/2016/10/26/73819421-a486-4aee-9ee2-435c5f6348fd/ENCFF727XGJ.bam	ENCFF727XGJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read length, control low read depth, low read depth	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001987	UBERON:0001987	placenta	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF173NIQ, ENCFF498RZA, ENCFF549HLL, ENCFF576BVB, ENCFF770REL, ENCFF772DZT, ENCFF874JUP	ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	ENCSR575VMI	ENCSR498ZRC	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF551BNW	ENCFF863QXI	hg19	https://www.encodeproject.org/files/ENCFF551BNW/@@download/ENCFF551BNW.bam	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	11351755918	1242606630	1_1	1_2	0.0	0.0	7945a0179eb19f74aaf94ea1ef7bd11e	4457ac77ffbab952892b21042d5d17a0	s3://encode-public/2017/10/08/cc74759e-6a89-435a-ac56-a403d8a8e0c5/ENCFF551BNW.bam	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	ENCFF863QXI
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read length, control low read depth, low read depth	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001987	UBERON:0001987	placenta	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF085BKQ, ENCFF194NKC, ENCFF523GES, ENCFF527ROA, ENCFF549HLL, ENCFF615BON, ENCFF900LCO	ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	ENCSR575VMI	ENCSR498ZRC	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF809DHL	ENCFF863QXI	hg19	https://www.encodeproject.org/files/ENCFF809DHL/@@download/ENCFF809DHL.bam	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	8611980025	1242606630	2_1	1_2	0.0	0.0	9a386825931b23978ec1c2ffe3685cf9	4457ac77ffbab952892b21042d5d17a0	s3://encode-public/2017/10/08/b1329bcd-3abc-46b8-948f-c462c9fffb54/ENCFF809DHL.bam	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	ENCFF863QXI
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF305QSJ, ENCFF402BOK, ENCFF458NEX, ENCFF499WGN, ENCFF549HLL	ENCFF305XKI, ENCFF766BQI, ENCFF807MUK, ENCFF880QFR, ENCFF980DPM	ENCSR070CMW	ENCSR702OVJ	2017-10-01	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF825TUU	ENCFF756KJB	hg19	https://www.encodeproject.org/files/ENCFF825TUU/@@download/ENCFF825TUU.bam	https://www.encodeproject.org/files/ENCFF756KJB/@@download/ENCFF756KJB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12232011109	2344755681	1_1	1_1, 1_2	0.0	0.0	fd0114824f47b88295b4b48f06a780aa	4fa7b1f45af71b543289e3cd67e0f4af	s3://encode-public/2017/09/19/d302ba0f-11ff-4f77-a4c3-80fafcc8bd2e/ENCFF825TUU.bam	s3://encode-public/2018/06/13/f6366da9-f616-428a-9d18-7b07924648c2/ENCFF756KJB.bam	ENCFF756KJB
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, unreplicated experiment	0.0	0.0	0.0	low spot score	0.0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF116DGX, ENCFF261DWN, ENCFF328PJC, ENCFF382BXT, ENCFF549HLL, ENCFF622JSG, ENCFF670XUB, ENCFF796XFP, ENCFF849DKX	ENCFF305XKI, ENCFF766BQI, ENCFF807MUK, ENCFF880QFR, ENCFF980DPM	ENCSR501FWC	ENCSR702OVJ	2016-05-09	2018-12-11	0.0	H3K27ac-human	released	released	ENCFF225JGI	ENCFF756KJB	hg19	https://www.encodeproject.org/files/ENCFF225JGI/@@download/ENCFF225JGI.bam	https://www.encodeproject.org/files/ENCFF756KJB/@@download/ENCFF756KJB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	10285085229	2344755681	2_1	1_1, 1_2	0.0	0.0	dc7234bc5eeb30dfa84c2b9bb9b32218	4fa7b1f45af71b543289e3cd67e0f4af	s3://encode-public/2017/09/10/51a716e9-7dfc-4b18-8491-eb16752d78ee/ENCFF225JGI.bam	s3://encode-public/2018/06/13/f6366da9-f616-428a-9d18-7b07924648c2/ENCFF756KJB.bam	ENCFF756KJB
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read length, control low read depth, low read depth	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0006270	EFO:0006270	AG04450	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001CMS, ENCFF549HLL	ENCFF001END, ENCFF001ENE, ENCFF807MUK	ENCSR000ELY	ENCSR000DPL	2011-05-04	2012-07-24	0.0	H3K27ac-human	released	released	ENCFF288CUH	ENCFF214BDM	hg19	https://www.encodeproject.org/files/ENCFF288CUH/@@download/ENCFF288CUH.bam	https://www.encodeproject.org/files/ENCFF214BDM/@@download/ENCFF214BDM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1599015197	996990490	1_1	1_1	0.0	0.0	b08366613d500a63c37dedd06a802dcb	468d571888ca33bec7f160b760cfa5a3	s3://encode-public/2017/09/05/9ce135ea-1bd3-44f5-b69e-364d73415567/ENCFF288CUH.bam	s3://encode-public/2017/04/04/113e317e-967c-4825-8257-d541b204d010/ENCFF214BDM.bam	ENCFF214BDM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read length, control low read depth, low read depth	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0006270	EFO:0006270	AG04450	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001CMR, ENCFF549HLL	ENCFF001END, ENCFF001ENE, ENCFF807MUK	ENCSR000ELY	ENCSR000DPL	2011-05-04	2012-07-24	0.0	H3K27ac-human	released	released	ENCFF803OXM	ENCFF214BDM	hg19	https://www.encodeproject.org/files/ENCFF803OXM/@@download/ENCFF803OXM.bam	https://www.encodeproject.org/files/ENCFF214BDM/@@download/ENCFF214BDM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2081459806	996990490	2_1	1_1	0.0	0.0	bcc3b46f8b1c9065cca6ff7cd467f318	468d571888ca33bec7f160b760cfa5a3	s3://encode-public/2017/09/05/9c337d32-9795-4a14-b9e8-6d2846404383/ENCFF803OXM.bam	s3://encode-public/2017/04/04/113e317e-967c-4825-8257-d541b204d010/ENCFF214BDM.bam	ENCFF214BDM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002048	UBERON:0002048	lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002DXI, ENCFF549HLL	ENCFF807MUK, ENCFF906WKZ	ENCSR582IPV	ENCSR550WUX	2016-09-22	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF623FUP	ENCFF966VFW	hg19	https://www.encodeproject.org/files/ENCFF623FUP/@@download/ENCFF623FUP.bam	https://www.encodeproject.org/files/ENCFF966VFW/@@download/ENCFF966VFW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	paired-ended	single-ended	288171287	772851262	1_1	1_1	0.0	0.0	63624284d5ef542d9dfcb8ce0e8d5e3c	e5cd9806d5c2c749b585cf9098d87287	s3://encode-public/2017/09/08/791d5bc0-9ce9-437d-8145-2e86986dc416/ENCFF623FUP.bam	s3://encode-public/2017/05/10/226d7cc6-b0e2-4a10-ba76-dfb23f2980f8/ENCFF966VFW.bam	ENCFF966VFW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002048	UBERON:0002048	lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002DVZ, ENCFF002DWA, ENCFF002DWB, ENCFF002DWC, ENCFF002DWD, ENCFF002DWE, ENCFF549HLL	ENCFF807MUK, ENCFF906WKZ	ENCSR582IPV	ENCSR550WUX	2016-09-22	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF480KUT	ENCFF966VFW	hg19	https://www.encodeproject.org/files/ENCFF480KUT/@@download/ENCFF480KUT.bam	https://www.encodeproject.org/files/ENCFF966VFW/@@download/ENCFF966VFW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	paired-ended	single-ended	18244284049	772851262	2_1	1_1	0.0	0.0	7ae3f0bf64f5dad6924c20dd404bd10e	e5cd9806d5c2c749b585cf9098d87287	s3://encode-public/2017/09/08/80be4582-a405-41e5-a4da-af37324fc9c6/ENCFF480KUT.bam	s3://encode-public/2017/05/10/226d7cc6-b0e2-4a10-ba76-dfb23f2980f8/ENCFF966VFW.bam	ENCFF966VFW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	biological replicates with identical biosample	0.0	insufficient read length	low read depth	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001DXY, ENCFF001DXZ, ENCFF549HLL	ENCFF000VHD, ENCFF807MUK	ENCSR000EPH	ENCSR000EWR	2012-06-12	2012-06-15	0.0	H3K27ac-human	released	released	ENCFF782RWE	ENCFF548MXM	hg19	https://www.encodeproject.org/files/ENCFF782RWE/@@download/ENCFF782RWE.bam	https://www.encodeproject.org/files/ENCFF548MXM/@@download/ENCFF548MXM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	32.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1838443953	1354959539	1_1	1_1	0.0	0.0	78b3900c0b8b1410430be60d75fa3584	e610ad2ac9dc52d57445790ef0fe34e3	s3://encode-public/2017/09/05/73d00fee-d863-4cb6-90e4-c0ab571ed2aa/ENCFF782RWE.bam	s3://encode-public/2017/04/10/5d1c7bb5-8e19-460f-8c1f-4e244e982264/ENCFF548MXM.bam	ENCFF548MXM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	biological replicates with identical biosample	0.0	insufficient read length	low read depth	0.0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0001203	EFO:0001203	MCF-7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001DYA, ENCFF001DYB, ENCFF001DYC, ENCFF549HLL	ENCFF000VHD, ENCFF807MUK	ENCSR000EPH	ENCSR000EWR	2012-06-12	2012-06-15	0.0	H3K27ac-human	released	released	ENCFF840PPX	ENCFF548MXM	hg19	https://www.encodeproject.org/files/ENCFF840PPX/@@download/ENCFF840PPX.bam	https://www.encodeproject.org/files/ENCFF548MXM/@@download/ENCFF548MXM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	32.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	5360326339	1354959539	2_1	1_1	0.0	0.0	3dd413ccb752f9c81ca988836ebd37b6	e610ad2ac9dc52d57445790ef0fe34e3	s3://encode-public/2017/09/06/4a112371-8477-4967-ad5c-c838a5bc2ba6/ENCFF840PPX.bam	s3://encode-public/2017/04/10/5d1c7bb5-8e19-460f-8c1f-4e244e982264/ENCFF548MXM.bam	ENCFF548MXM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	low read length, control low read depth	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002553	CL:0002553	fibroblast of lung	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001BQM, ENCFF549HLL	ENCFF000CRV, ENCFF807MUK	ENCSR000EOJ	ENCSR000AMR	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF679CGM	ENCFF716MSE	hg19	https://www.encodeproject.org/files/ENCFF679CGM/@@download/ENCFF679CGM.bam	https://www.encodeproject.org/files/ENCFF716MSE/@@download/ENCFF716MSE.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	13918525600	483736020	1_1	1_1	0.0	0.0	2c1424d2bda87844d4c7858e37bdfd90	8704ff75e1aecc849050bcd4ad294237	s3://encode-public/2017/09/06/c01736cb-5c3e-494a-b9f2-a84e26384008/ENCFF679CGM.bam	s3://encode-public/2017/10/26/6f1e5f19-2e41-415d-959f-6744e3a3ee84/ENCFF716MSE.bam	ENCFF716MSE
