chr	start	end	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	DHS.RPMpromoter.quantile	normalized_dhs	DHS.RPMnonpromoter.quantile	H3K27ac.RPMpromoter.quantile	normalized_h3K27ac	H3K27ac.RPMnonpromoter.quantile	activity_base	activity_base_no_qnorm
chr22	40979075	40979575	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	10	23.025505	0.112162	0.112162	46.051011	0.114264	5	12.809444	0.095946	0.095946	25.618888	0.097147	17.917475	0.093093	35.834949	0.094895	genic	False	True	False		MKL1	genic|chr22:40979075-40979575		13.803171	0.038252		11.887116	0.040065	12.809367	0.000000
chr22	40989822	40990322	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	69	158.875987	0.764865	0.764865	317.751974	0.775375	56	143.465774	0.748649	0.748649	286.931549	0.758258	151.170881	0.758559	302.341761	0.768168	genic	False	True	False		MKL1	genic|chr22:40989822-40990322		24.839729	0.788615		15.574873	0.404460	19.669154	52.569453
chr22	40991662	40992162	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	13	29.933157	0.206306	0.206306	59.866314	0.212162	12	30.742666	0.270721	0.270721	61.485332	0.273874	30.337911	0.229429	60.675823	0.233634	genic	False	True	False		MKL1	genic|chr22:40991662-40992162		15.323210	0.192168		13.901623	0.239123	14.595119	16.652415
chr22	40999318	40999818	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	10	23.025505	0.112162	0.112162	46.051011	0.114264	11	28.180777	0.241441	0.241441	56.361554	0.244294	25.603141	0.172222	51.206282	0.176126	genic	False	True	False		MKL1	genic|chr22:40999318-40999818		14.673299	0.126360		12.835659	0.133793	13.723756	10.817229
chr22	41006215	41006715	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	48	110.522426	0.684084	0.684084	221.044851	0.694745	34	87.104220	0.630631	0.630631	174.208440	0.641441	98.813323	0.657057	197.626646	0.667868	genic	False	True	False		MKL1	genic|chr22:41006215-41006715		21.572741	0.677302		11.887116	0.040065	16.013672	0.000000
chr22	41008106	41008606	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	59	135.850482	0.734084	0.734084	271.700963	0.743994	44	112.723108	0.689039	0.689039	225.446217	0.699249	124.286795	0.714264	248.573590	0.725075	genic	False	True	False		MKL1	genic|chr22:41008106-41008606		23.225315	0.741479		16.222524	0.468455	19.410647	53.292598
chr22	41016471	41016971	12	54.842852	0.692042	0.692042	109.685705	0.700751	54.842852	0.692042	109.685705	0.700751	69	158.875987	0.764865	0.764865	317.751974	0.775375	48	122.970664	0.710210	0.710210	245.941328	0.721321	140.923325	0.743544	281.846651	0.754354	genic	False	True	False		MKL1	genic|chr22:41016471-41016971		24.238603	0.772661		20.939103	0.721537	22.528529	87.912668
chr22	41017715	41018215	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	89	204.926998	0.813664	0.813664	409.853995	0.822222	80	204.951106	0.818468	0.818468	409.902213	0.826426	204.939052	0.815315	409.878104	0.824324	genic	False	True	False		MKL1	genic|chr22:41017715-41018215		27.615824	0.845178		17.442650	0.564902	21.947509	80.971237
chr22	41022290	41022790	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	25	57.563763	0.494444	0.494444	115.127527	0.502102	18	46.113999	0.413514	0.413514	92.227998	0.421622	51.838881	0.452553	103.677762	0.461261	genic	False	True	False		MKL1	genic|chr22:41022290-41022790		17.836916	0.446701		14.813471	0.329224	16.255049	26.659858
chr22	41024542	41025042	8	36.561902	0.587087	0.587087	73.123803	0.595495	36.561902	0.587087	73.123803	0.595495	57	131.245381	0.725976	0.725976	262.490761	0.736486	52	133.218219	0.731982	0.731982	266.436438	0.742793	132.231800	0.727177	264.463600	0.737387	genic	False	True	False		MKL1	genic|chr22:41024542-41025042		23.596674	0.755076		18.167962	0.603154	20.705156	69.531619
chr22	41032473	41033114	45	205.660696	0.909009	0.909009	320.843520	0.893093	205.660696	0.909009	320.843520	0.893093	501	1153.577818	0.975676	0.975676	1799.653382	0.971171	373	955.584533	0.972072	0.972072	1490.771503	0.964565	1054.581176	0.974775	1645.212443	0.968468	promoter	True	False	False	MKL1	MKL1	promoter|chr22:41032473-41033114	0.919580	66.293719		0.761364	50.257507		57.721374	465.710102
chr22	41037196	41037696	8	36.561902	0.587087	0.587087	73.123803	0.595495	36.561902	0.587087	73.123803	0.595495	83	191.111694	0.803754	0.803754	382.223389	0.813814	72	184.455996	0.798649	0.798649	368.911991	0.807508	187.783845	0.800601	375.567690	0.810210	intergenic	False	False	True			intergenic|chr22:41037196-41037696		26.832711	0.830674		18.167962	0.603154	22.079304	82.859728
chr22	41040666	41041166	15	68.553565	0.748048	0.748048	137.107131	0.755105	68.553565	0.748048	137.107131	0.755105	59	135.850482	0.734084	0.734084	271.700963	0.743994	70	179.332218	0.793393	0.793393	358.664436	0.802252	157.591350	0.767267	315.182700	0.776877	intergenic	False	False	True			intergenic|chr22:41040666-41041166		25.140291	0.796592		23.160591	0.783901	24.130147	103.939641
chr22	41042149	41042649	9	41.132139	0.616517	0.616517	82.264279	0.624925	41.132139	0.616517	82.264279	0.624925	81	186.506593	0.798799	0.798799	373.013187	0.809009	78	199.827329	0.813664	0.813664	399.654657	0.821922	193.166961	0.805405	386.333922	0.814715	intergenic	False	False	True			intergenic|chr22:41042149-41042649		27.067645	0.835025		18.857372	0.636693	22.592579	89.136807
chr22	41047741	41048241	185	845.493974	0.987087	0.987087	1690.987948	0.990390	845.493974	0.987087	1690.987948	0.990390	376	865.759001	0.965465	0.965465	1731.518002	0.969970	306	783.937982	0.962462	0.962462	1567.875964	0.966366	824.848492	0.964565	1649.696983	0.968769	intergenic	False	False	True			intergenic|chr22:41047741-41048241		47.307035	0.978608		70.891166	0.995649	57.910715	835.107436
chr22	41050477	41050977	15	68.553565	0.748048	0.748048	137.107131	0.755105	68.553565	0.748048	137.107131	0.755105	47	108.219875	0.678679	0.678679	216.439750	0.690390	60	153.713330	0.763363	0.763363	307.426660	0.772823	130.966602	0.725225	261.933205	0.735435	intergenic	False	False	True			intergenic|chr22:41050477-41050977		23.542208	0.753082		23.160591	0.783901	23.350620	94.753509
chr22	41062341	41062841	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	23	52.958662	0.456607	0.456607	105.917325	0.464114	21	53.799665	0.471171	0.471171	107.599331	0.479880	53.379164	0.467568	106.758328	0.475976	intergenic	False	False	True			intergenic|chr22:41062341-41062841		17.994470	0.462654		13.901623	0.239123	15.816205	22.088706
chr22	41064016	41064516	8	36.561902	0.587087	0.587087	73.123803	0.595495	36.561902	0.587087	73.123803	0.595495	33	75.984168	0.587688	0.587688	151.968335	0.597447	23	58.923443	0.506907	0.506907	117.846886	0.514264	67.453805	0.556156	134.907611	0.563063	intergenic	False	False	True			intergenic|chr22:41064016-41064516		19.244944	0.563089		18.167962	0.603154	18.698701	49.661246
chr22	41064875	41065375	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	64	147.363234	0.751952	0.751952	294.726469	0.762613	41	105.037442	0.672673	0.672673	210.074884	0.682883	126.200338	0.716216	252.400676	0.726727	intergenic	False	False	True			intergenic|chr22:41064875-41065375		23.274829	0.743292		20.308757	0.697970	21.741271	79.651874
chr22	41068676	41069176	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	22	50.656112	0.436186	0.436186	101.312224	0.443844	23	58.923443	0.506907	0.506907	117.846886	0.514264	54.789777	0.476727	109.579555	0.485736	intergenic	False	False	True			intergenic|chr22:41068676-41069176		18.096522	0.472988		12.835659	0.133793	15.240761	15.824105
chr22	41074931	41075431	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	0	0.000000	0.008559	0.008559	0.000000	0.008559	3	7.685666	0.061562	0.061562	15.371333	0.062312	3.842833	0.031532	7.685666	0.031832	promoter	True	False	False	MCHR1	MCHR1	promoter|chr22:41074931-41075431	0.183566	34.270893		0.335664	37.421938		35.811775	5.926662
chr22	41078991	41079491	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	113	260.188210	0.852252	0.852252	520.376421	0.857808	87	222.884328	0.831381	0.831381	445.768656	0.837688	241.536269	0.844444	483.072539	0.851351	intergenic	False	False	True			intergenic|chr22:41078991-41079491		29.416084	0.872734		13.901623	0.239123	20.222050	46.986768
chr22	41105715	41106215	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	61	140.455583	0.742643	0.742643	280.911165	0.752853	51	130.656330	0.725976	0.725976	261.312661	0.736787	135.555956	0.734685	271.111913	0.744294	intergenic	False	False	True			intergenic|chr22:41105715-41106215		23.869731	0.762872		20.308757	0.697970	22.017370	82.551513
chr22	41107541	41108041	12	54.842852	0.692042	0.692042	109.685705	0.700751	54.842852	0.692042	109.685705	0.700751	198	455.905006	0.918619	0.918619	911.810012	0.926577	182	466.263767	0.923423	0.923423	932.527534	0.930781	461.084386	0.921321	922.168773	0.928529	intergenic	False	False	True			intergenic|chr22:41107541-41108041		37.748176	0.944888		20.939103	0.721537	28.114284	159.019442
chr22	41117262	41117762	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	19	43.748460	0.372523	0.372523	87.496920	0.380330	13	33.304555	0.298198	0.298198	66.609110	0.303303	38.526507	0.334234	77.053015	0.340240	intergenic	False	False	True			intergenic|chr22:41117262-41117762		16.479801	0.309282		12.835659	0.133793	14.544040	13.269337
chr22	41124788	41125288	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	60	138.153032	0.738589	0.738589	276.306064	0.748048	24	61.485332	0.519820	0.519820	122.970664	0.527027	99.819182	0.659459	199.638364	0.671171	intergenic	False	False	True			intergenic|chr22:41124788-41125288		21.642640	0.680203		15.574873	0.404460	18.359776	42.717556
chr22	41139658	41140158	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	23	52.958662	0.456607	0.456607	105.917325	0.464114	22	56.361554	0.489339	0.489339	112.723108	0.497297	54.660108	0.475375	109.320217	0.484084	intergenic	False	False	True			intergenic|chr22:41139658-41140158		18.080408	0.471356		16.767752	0.519761	17.411715	38.715089
chr22	41142784	41143284	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	9	20.722955	0.089790	0.089790	41.445910	0.091441	5	12.809444	0.095946	0.095946	25.618888	0.097147	16.766199	0.084685	33.532399	0.086486	intergenic	False	False	True			intergenic|chr22:41142784-41143284		13.711861	0.029007		12.835659	0.133793	13.266528	8.753600
chr22	41160665	41161165	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	12	27.630606	0.174625	0.174625	55.261213	0.178679	6	15.371333	0.113664	0.113664	30.742666	0.115465	21.500970	0.123724	43.001939	0.125826	intergenic	False	False	True			intergenic|chr22:41160665-41161165		14.134392	0.071791		12.835659	0.133793	13.469382	9.912847
chr22	41194951	41195451	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	15	34.538258	0.268318	0.268318	69.076516	0.275225	7	17.933222	0.134685	0.134685	35.866444	0.137087	26.235740	0.175676	52.471480	0.179429	genic	False	True	False		SLC25A17	genic|chr22:41194951-41195451		14.712688	0.130348		15.574873	0.404460	15.137644	21.900097
chr22	41196361	41196861	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	14	32.235707	0.237237	0.237237	64.471415	0.243994	20	51.237777	0.452402	0.452402	102.475553	0.461562	41.736742	0.371772	83.473484	0.378078	genic	False	True	False		SLC25A17	genic|chr22:41196361-41196861		16.913075	0.353154		15.574873	0.404460	16.230188	27.622225
chr22	41202216	41202716	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	8	18.420404	0.077327	0.077327	36.840809	0.078228	6	15.371333	0.113664	0.113664	30.742666	0.115465	16.895869	0.086036	33.791737	0.087838	genic	False	True	False		SLC25A17	genic|chr22:41202216-41202716		13.727974	0.030638		13.901623	0.239123	13.814526	12.427239
chr22	41204229	41204729	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	8	18.420404	0.077327	0.077327	36.840809	0.078228	3	7.685666	0.061562	0.061562	15.371333	0.062312	13.053035	0.065766	26.106071	0.066366	genic	False	True	False		SLC25A17	genic|chr22:41204229-41204729		13.619438	0.010877		16.222524	0.468455	14.864106	17.270708
chr22	41209913	41210413	31	141.677369	0.869069	0.869069	283.354737	0.876727	141.677369	0.869069	283.354737	0.876727	249	573.335083	0.940390	0.940390	1146.670167	0.946997	223	571.301209	0.942342	0.942342	1142.602418	0.949249	572.318146	0.941742	1144.636292	0.948348	genic	False	True	False		SLC25A17	genic|chr22:41209913-41210413		41.147570	0.961204		31.984422	0.906998	36.277834	284.753453
chr22	41213056	41213556	54	246.792836	0.924925	0.924925	493.585671	0.930330	246.792836	0.924925	493.585671	0.930330	35	80.589269	0.608258	0.608258	161.178537	0.616817	39	99.913664	0.661111	0.661111	199.827329	0.672072	90.251467	0.633934	180.502933	0.643544	genic	False	True	False		SLC25A17	genic|chr22:41213056-41213556		20.941767	0.650109		40.302743	0.952321	29.051861	149.242807
chr22	41215153	41215728	46	210.230934	0.911111	0.911111	365.619016	0.901952	210.230934	0.911111	365.619016	0.901952	94	216.439750	0.820721	0.820721	376.416957	0.810210	66	169.084663	0.782282	0.782282	294.060283	0.762763	192.762207	0.804805	335.238620	0.791592	promoter	True	False	False	SLC25A17	SLC25A17	promoter|chr22:41215153-41215728	0.662587	44.424346		0.766608	50.597492		47.410552	201.307175
chr22	41215747	41216247	17	77.694041	0.772523	0.772523	155.388082	0.780030	77.694041	0.772523	155.388082	0.780030	23	52.958662	0.456607	0.456607	105.917325	0.464114	20	51.237777	0.452402	0.452402	102.475553	0.461562	52.098219	0.454655	104.196439	0.463213	promoter	True	False	False	SLC25A17		promoter|chr22:41215747-41216247	0.484266	39.398220		0.587413	42.918579		41.120744	63.621704
chr22	41251682	41252182	41	187.379746	0.900000	0.900000	374.759491	0.904505	187.379746	0.900000	374.759491	0.904505	33	75.984168	0.587688	0.587688	151.968335	0.597447	25	64.047221	0.532432	0.532432	128.094441	0.539339	70.015694	0.569219	140.031388	0.576426	genic	False	True	False		ST13	genic|chr22:41251682-41252182		19.499860	0.577411		36.536825	0.931835	26.692002	114.540486
chr22	41252591	41253334	154	703.816606	0.982583	0.982583	947.263264	0.971171	703.816606	0.982583	947.263264	0.971171	227	522.678971	0.932733	0.932733	703.471025	0.893093	211	540.558543	0.937688	0.937688	727.535051	0.901502	531.618757	0.934535	715.503038	0.897297	promoter	True	False	False	ST13,XPNPEP3	ST13,XPNPEP3	promoter|chr22:41252591-41253334	0.833916	54.983275		0.933566	73.312014		63.489642	611.687918
chr22	41257880	41258380	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	5	11.512753	0.057808	0.057808	23.025505	0.057808	5	12.809444	0.095946	0.095946	25.618888	0.097147	12.161098	0.063063	24.322197	0.063363	promoter	True	False	False	DNAJB7	XPNPEP3,DNAJB7	promoter|chr22:41257880-41258380	0.321678	36.625886		0.449301	39.622521		38.094750	16.670200
chr22	41295098	41295598	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	40	92.102021	0.638589	0.638589	184.204043	0.649399	34	87.104220	0.630631	0.630631	174.208440	0.641441	89.603121	0.632282	179.206242	0.641892	genic	False	True	False		XPNPEP3	genic|chr22:41295098-41295598		20.898666	0.648115		16.767752	0.519761	18.719606	49.568593
chr22	41298843	41299343	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	26	59.866314	0.509009	0.509009	119.732628	0.516667	36	92.227998	0.642042	0.642042	184.455996	0.653303	76.047156	0.591742	152.094312	0.600751	genic	False	True	False		XPNPEP3	genic|chr22:41298843-41299343		19.951611	0.602792		12.835659	0.133793	16.002877	18.642789
chr22	41318668	41319168	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	20	46.051011	0.393393	0.393393	92.102021	0.401502	19	48.675888	0.432883	0.432883	97.351776	0.441742	47.363449	0.421321	94.726898	0.428829	genic	False	True	False		XPNPEP3	genic|chr22:41318668-41319168		17.475257	0.410080		13.901623	0.239123	15.586354	20.806836
chr22	41324585	41325085	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	70	161.178537	0.768769	0.768769	322.357075	0.779429	67	171.646552	0.784685	0.784685	343.293103	0.793544	166.412545	0.781081	332.825089	0.789189	genic	False	True	False		XPNPEP3	genic|chr22:41324585-41325085		25.755930	0.810732		14.813471	0.329224	19.532914	47.766459
chr22	41337665	41338165	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	7	16.117854	0.068168	0.068168	32.235707	0.069069	11	28.180777	0.241441	0.241441	56.361554	0.244294	22.149315	0.134985	44.298631	0.137688	intergenic	False	False	True			intergenic|chr22:41337665-41338165		14.263300	0.084844		12.835659	0.133793	13.530664	10.061195
chr22	41347100	41347989	54	246.792836	0.924925	0.924925	277.607239	0.875375	246.792836	0.924925	277.607239	0.875375	377	868.061552	0.965916	0.965916	976.447190	0.932733	336	860.794647	0.968168	0.968168	968.272943	0.936036	864.428099	0.966667	972.360067	0.933634	promoter	True	False	False	RBX1	RBX1	promoter|chr22:41347100-41347989	0.898601	62.038610		0.793706	52.354079		56.991002	461.881654
chr22	41361857	41362357	33	150.817844	0.876276	0.876276	301.635688	0.883183	150.817844	0.876276	301.635688	0.883183	64	147.363234	0.751952	0.751952	294.726469	0.762613	53	135.780108	0.736787	0.736787	271.560216	0.747748	141.571671	0.744745	283.143342	0.755556	genic	False	True	False		RBX1	genic|chr22:41361857-41362357		24.293251	0.774112		33.147445	0.913343	28.377089	146.121642
chr22	41362765	41363265	14	63.983328	0.732132	0.732132	127.966656	0.740090	63.983328	0.732132	127.966656	0.740090	28	64.471415	0.534384	0.534384	128.942830	0.542342	36	92.227998	0.642042	0.642042	184.455996	0.653303	78.349706	0.600450	156.699413	0.609760	genic	False	True	False		RBX1	genic|chr22:41362765-41363265		20.138534	0.612944		22.379882	0.766860	21.229649	70.803072
chr22	41372952	41373452	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	16	36.840809	0.296096	0.296096	73.681617	0.302402	15	38.428332	0.351351	0.351351	76.856665	0.357357	37.634571	0.322072	75.269141	0.328078	intergenic	False	False	True			intergenic|chr22:41372952-41373452		16.356264	0.296773		15.574873	0.404460	15.960788	26.229673
chr22	41397723	41398223	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	10	23.025505	0.112162	0.112162	46.051011	0.114264	7	17.933222	0.134685	0.134685	35.866444	0.137087	20.479364	0.115916	40.958727	0.117718	intergenic	False	False	True			intergenic|chr22:41397723-41398223		14.050244	0.063270		11.887116	0.040065	12.923501	0.000000
chr22	41417323	41417823	42	191.949983	0.902402	0.902402	383.899967	0.906757	191.949983	0.902402	383.899967	0.906757	14	32.235707	0.237237	0.237237	64.471415	0.243994	9	23.056999	0.182883	0.182883	46.113999	0.185285	27.646353	0.194444	55.292707	0.198048	intergenic	False	False	True			intergenic|chr22:41417323-41417823		14.916792	0.151015		36.935575	0.934010	23.472543	72.847217
chr22	41417829	41418329	13	59.413090	0.712763	0.712763	118.826180	0.720871	59.413090	0.712763	118.826180	0.720871	32	73.681617	0.577477	0.577477	147.363234	0.587237	28	71.732887	0.574474	0.574474	143.465774	0.581532	72.707252	0.579880	145.414504	0.587988	intergenic	False	False	True			intergenic|chr22:41417829-41418329		19.709601	0.589195		21.597253	0.745105	20.631850	65.724900
chr22	41418602	41419102	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	51	117.430077	0.698348	0.698348	234.860155	0.709159	39	99.913664	0.661111	0.661111	199.827329	0.672072	108.671871	0.679880	217.343742	0.690991	intergenic	False	False	True			intergenic|chr22:41418602-41419102		22.193090	0.703046		16.767752	0.519761	19.290626	54.588805
chr22	41444732	41445232	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	41	94.404572	0.642943	0.642943	188.809144	0.653754	38	97.351776	0.654655	0.654655	194.703551	0.665616	95.878174	0.651351	191.756347	0.660961	intergenic	False	False	True			intergenic|chr22:41444732-41445232		21.415469	0.670776		16.767752	0.519761	18.949651	51.274909
chr22	41487316	41487816	38	173.669033	0.892943	0.892943	347.338065	0.897898	173.669033	0.892943	347.338065	0.897898	283	651.621801	0.950300	0.950300	1303.243603	0.954655	230	589.234431	0.943844	0.943844	1178.468862	0.950751	620.428116	0.947447	1240.856232	0.952853	intergenic	False	False	True			intergenic|chr22:41487316-41487816		42.435170	0.965555		35.506719	0.926215	38.816667	328.251658
chr22	41488306	41488863	28	127.966656	0.855255	0.855255	229.742649	0.848949	127.966656	0.855255	229.742649	0.848949	30	69.076516	0.556907	0.556907	124.015289	0.523724	37	94.789887	0.648348	0.648348	170.179330	0.636336	81.933201	0.613213	147.097309	0.590691	promoter	True	False	False	EP300	EP300	promoter|chr22:41488306-41488863	0.547203	40.678142		0.666084	46.016356		43.264996	102.394911
chr22	41490022	41490522	8	36.561902	0.587087	0.587087	73.123803	0.595495	36.561902	0.587087	73.123803	0.595495	28	64.471415	0.534384	0.534384	128.942830	0.542342	22	56.361554	0.489339	0.489339	112.723108	0.497297	60.416485	0.512462	120.832969	0.520871	genic	False	True	False		EP300	genic|chr22:41490022-41490522		18.501150	0.513959		18.167962	0.603154	18.333799	46.999378
chr22	41583101	41583601	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	140	322.357075	0.879730	0.879730	644.714150	0.884234	139	356.102547	0.894745	0.894745	712.205095	0.899249	339.229811	0.887688	678.459622	0.892492	genic	False	True	False		EP300-AS1	genic|chr22:41583101-41583601		33.366261	0.915156		16.222524	0.468455	23.265532	88.044332
chr22	41592707	41593207	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	19	43.748460	0.372523	0.372523	87.496920	0.380330	13	33.304555	0.298198	0.298198	66.609110	0.303303	38.526507	0.334234	77.053015	0.340240	promoter	True	False	False	EP300-AS1	EP300-AS1	promoter|chr22:41592707-41593207	0.455420	38.906354		0.449301	39.622521		39.262805	29.671139
chr22	41593255	41593913	5	22.851188	0.465015	0.465015	34.728250	0.378979	22.851188	0.465015	34.728250	0.378979	30	69.076516	0.556907	0.556907	104.979508	0.454955	24	61.485332	0.519820	0.519820	93.442754	0.432733	65.280924	0.543694	99.211131	0.445946	promoter	True	False	False	EP300-AS1	EP300-AS1	promoter|chr22:41593255-41593913	0.512238	39.902149		0.449301	39.622521		39.762089	38.623137
chr22	41600990	41601562	69	315.346401	0.942943	0.942943	551.304897	0.940240	315.346401	0.942943	551.304897	0.940240	191	439.787152	0.912763	0.912763	768.858658	0.903303	190	486.758878	0.929730	0.929730	850.977059	0.922523	463.273015	0.922523	809.917858	0.913213	promoter	True	False	False	L3MBTL2	L3MBTL2	promoter|chr22:41600990-41601562	0.811189	53.265357		0.833042	55.667201		54.453038	382.219149
chr22	41613765	41614265	15	68.553565	0.748048	0.748048	137.107131	0.755105	68.553565	0.748048	137.107131	0.755105	12	27.630606	0.174625	0.174625	55.261213	0.178679	11	28.180777	0.241441	0.241441	56.361554	0.244294	27.905692	0.200300	55.811384	0.204204	genic	False	True	False		L3MBTL2	genic|chr22:41613765-41614265		14.986617	0.158086		23.160591	0.783901	18.630591	43.738252
chr22	41636685	41637185	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	5	11.512753	0.057808	0.057808	23.025505	0.057808	0	0.000000	0.009760	0.009760	0.000000	0.009760	5.756376	0.040841	11.512753	0.041141	promoter	True	False	False	CHADL	CHADL	promoter|chr22:41636685-41637185	0.237762	35.195005		0.245629	35.678399		35.435878	5.129133
chr22	41681420	41681920	60	274.214262	0.933333	0.933333	548.428524	0.939189	274.214262	0.933333	548.428524	0.939189	52	119.732628	0.703754	0.703754	239.465256	0.714414	39	99.913664	0.661111	0.661111	199.827329	0.672072	109.823146	0.682132	219.646292	0.693544	promoter	True	False	False	RANGAP1	RANGAP1	promoter|chr22:41681420-41681920	0.569930	41.264451		0.809441	53.548487		47.006903	173.536950
chr22	41682005	41682674	39	178.239270	0.895796	0.895796	266.426413	0.870571	178.239270	0.895796	266.426413	0.870571	446	1026.937539	0.971471	0.971471	1535.033690	0.962462	362	927.403756	0.970571	0.970571	1386.253746	0.962462	977.170647	0.970571	1460.643718	0.962162	promoter	True	False	False	RANGAP1	RANGAP1	promoter|chr22:41682005-41682674	0.907343	63.612454		0.740385	49.106492		55.890826	417.337014
chr22	41697256	41697787	13	59.413090	0.712763	0.712763	111.889059	0.711111	59.413090	0.712763	111.889059	0.711111	31	71.379067	0.567568	0.567568	134.423854	0.560360	31	79.418554	0.603453	0.603453	149.564131	0.595796	75.398810	0.589640	141.993993	0.582883	promoter	True	False	False	ZC3H7B	ZC3H7B	promoter|chr22:41697256-41697787	0.538462	40.484144		0.557692	41.924212		41.197886	66.930384
chr22	41699145	41699645	67	306.205926	0.940240	0.940240	612.411852	0.946697	306.205926	0.940240	612.411852	0.946697	44	101.312224	0.659910	0.659910	202.624447	0.670571	42	107.599331	0.678228	0.678228	215.198662	0.688739	104.455777	0.669970	208.911554	0.680781	genic	False	True	False		ZC3H7B	genic|chr22:41699145-41699645		21.922234	0.691806		43.180097	0.963923	30.766933	178.843445
